Product_Name,Product category,Application / use ,url,new_tags,tags_dict,tags
HiPAP 350 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-350-high-precision-acoustic-positioning-system/,"{""tags"": [""acoustic positioning"", ""underwater navigation"", ""high precision"", ""subsea equipment"", ""sonar technology""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, ROV navigation, Deep water operation, Subsea navigation, Position tracking""
}"
HiPAP 351 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-351-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""High Precision Acoustic"", ""Underwater Positioning"", ""Navigation Technology"", ""Offshore Equipment"", ""Acoustic Positioning System""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}"
HiPAP 450 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Survey Equipment, Data Printing",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-450-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""acoustic positioning"", ""underwater navigation"", ""high precision"", ""marine technology"", ""subsea equipment""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""High Precision Acoustic Positioning System, HiPAP, Hydroacoustic, Subsea navigation, Position tracking""
}"
HiPAP 500 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-500-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""acoustic positioning"", ""underwater navigation"", ""high precision"", ""subsea technology"", ""positioning system""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": [
        ""Acoustic Positioning System"",
        ""HiPAP"",
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation""
    ]
}"
HiPAP 501 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-501-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""acoustic positioning"", ""underwater navigation"", ""high precision"", ""marine technology"", ""subsea survey""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
  ""tags"": ""Acoustic Positioning System, HiPAP, Deep water operation, Subsea navigation""
}"
HiPAP 451 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-451-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""underwater navigation"", ""acoustic positioning"", ""subsea technology"", ""precision navigation"", ""marine equipment""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}"
HiPAP 452P - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452p-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""acoustic positioning"", ""precision navigation"", ""underwater communication"", ""marine technology"", ""sonar system""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Deep water operation, Position tracking""
}"
HiPAP 502P - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502p-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""acoustic positioning"", ""underwater navigation"", ""high precision"", ""subsea technology"", ""position reference system""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}"
HiPAP 602 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap602/,"{
  ""tags"": [""underwater positioning"", ""deep water operation"", ""acoustic navigation"", ""long range tracking"", ""subsea communication""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}"
Ocean view,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/ocean-view/,"{""tags"": [""maritime data visualization"", ""sensor integration"", ""real-time tracking"", ""map overlay"", ""access control""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
  ""tags"": ""Underwater Altimeters, Hydroacoustic, Deep water operation, Subsea navigation""
}"
Simrad DFS75,Underwater navigation & positioning," Scanning Sonar, Underwater Mapping Systems, Acoustic Modems, Multibeam Sonar, Side Scan Sonars",https://www.kongsberg.com/maritime/products/commercial-fisheries/scientific-catch-monitoring-systems/dfs75/,"{""tags"": [""trawl sonar"", ""fishery monitoring"", ""sonar echo sounder"", ""marine navigation"", ""underwater imaging""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Transponder, Hydroacoustic, Deep water operation, Position tracking""
}"
Simrad FX80,Underwater navigation & positioning," Sonar Heads, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/commercial-fisheries/scientific-catch-monitoring-systems/simrad-fx80/,"{
  ""tags"": [
    ""underwater trawl camera"",
    ""fishery monitoring system"",
    ""high resolution sonar"",
    ""live video feed"",
    ""by-catch avoidance""
  ]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
  ""tags"": ""Underwater Altimeters, Hydroacoustic, Deep water operation, Subsea navigation""
}"
"Position, attitude, time and heading sensors",Underwater navigation & positioning," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/vessel-reference-systems/motion-and-heading-sensors/position-attitude-time-and-heading-sensors/,"{
  ""tags"": [
    ""marine navigation"",
    ""GNSS technology"",
    ""hydrographic surveying"",
    ""motion reference unit"",
    ""integrated INS/GNSS system""
  ]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
  ""tags"": ""Subsea navigation, Position tracking""
}"
GNSS/DGNSS Position Sensors,Underwater navigation & positioning," Survey Vessel, Multibeam Sonar, Underwater Mapping Systems, Survey Equipment, Remote Monitoring Solutions",https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/dps/,"{""tags"": [""precision positioning"", ""maritime navigation"", ""quality control"", ""innovative technology"", ""reliable performance""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, GNSS technology, Position tracking""
}"
