Product_Name,Product category,Application / use ,url,new_tags,tags_dict,tags,image_url
HiPAP 102P - Portable Acoustic Positioning system for Ultra-Deep water Operations,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102p/,"{""tags"": [""acoustic positioning system"", ""underwater navigation"", ""deepwater acoustic technology"", ""portable deployment"", ""KONGSBERG equipment""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Deep water operation, Subsea navigation""
}","https://www.kongsberg.com/contentassets/6a2a74e568564d6ba1c16fc678d6f420/hipap102p-670x962.jpg?width=500&rxy=0.5,0.5"
HiPAP 352P - Portable Acoustic Positioning system,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352p/,"{""tags"": [""underwater positioning"", ""automatic beam steering"", ""motion reference unit"", ""inertial sensor"", ""acoustic positioning system""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, ROV navigation, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/ffd4c81e885d4a1e9bf76d093f7da08d/hipap_350p_transducer_150px.jpg?width=500&rxy=0.5,0.5"
HiPAP 502 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Acoustic Telemetry for Fish Studies, Fisheries Research Software, Fishery Sonar Systems, Multibeam Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502-high/,"{""tags"": [""underwater positioning"", ""acoustic navigation"", ""marine transducer"", ""beam control"", ""hydroacoustic equipment""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""Tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/a87041336a24403ca648192dcf253ea1/hipap-502-300x393.jpg?width=500&rxy=0.5,0.5"
APOS - Operating station for HiPAP and HPR Acoustic positioning systems,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/HiPAP-HPR/,"{""tags"": [""industrial computer"", ""acoustic positioning"", ""subsea survey"", ""Ethernet compatible"", ""custom software""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/e8fdb53f26a3499f95226938012484e8/apos-screen-dump-700x438.jpg?width=500&rxy=0.5,0.5"
Remote Services for HiPAP systems,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/remote-services-for-hipap-systems/,"{""tags"": [""remote support"", ""marine navigation"", ""HiPAP system maintenance"", ""software upgrades"", ""underwater communication""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""HiPAP, ROV navigation, Deep water operation, Subsea navigation, Position tracking""
}","https://www.kongsberg.com/contentassets/9f0076a15bb043aba1a91b86623fea90/k-ims_700x278.jpg?width=750&rxy=0.5,0.5"
HiPAP 101 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Side Scan Sonars, Multibeam Sonar, Sub-bottom Profilers, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-101-high-precision-acoustic-positioning-system/,"{
  ""tags"": [
    ""acoustic positioning"",
    ""marine navigation"",
    ""underwater communication"",
    ""precision positioning"",
    ""subsea technology""
  ]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""Tags"": [""Acoustic Positioning System"", ""HiPAP"", ""Subsea navigation"", ""Position tracking""]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 350 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-350-high-precision-acoustic-positioning-system/,"{""tags"": [""acoustic positioning"", ""underwater navigation"", ""high precision"", ""subsea equipment"", ""sonar technology""]}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, ROV navigation, Deep water operation, Subsea navigation, Position tracking""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 351 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-351-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""High Precision Acoustic"", ""Underwater Positioning"", ""Navigation Technology"", ""Offshore Equipment"", ""Acoustic Positioning System""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 450 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Survey Equipment, Data Printing",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-450-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""acoustic positioning"", ""underwater navigation"", ""high precision"", ""marine technology"", ""subsea equipment""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""High Precision Acoustic Positioning System, HiPAP, Hydroacoustic, Subsea navigation, Position tracking""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 500 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-500-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""acoustic positioning"", ""underwater navigation"", ""high precision"", ""subsea technology"", ""positioning system""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": [
        ""Acoustic Positioning System"",
        ""HiPAP"",
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation""
    ]
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 501 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-501-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""acoustic positioning"", ""underwater navigation"", ""high precision"", ""marine technology"", ""subsea survey""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
  ""tags"": ""Acoustic Positioning System, HiPAP, Deep water operation, Subsea navigation""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
HiPAP 451 - High Precision Acoustic Positioning System,Underwater navigation & positioning," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-451-high-precision-acoustic-positioning-system/,"{
  ""tags"": [""underwater navigation"", ""acoustic positioning"", ""subsea technology"", ""precision navigation"", ""marine equipment""]
}","{
    ""Product Type"": [
        ""Underwater Altimeters"",
        ""Transponder"",
        ""Acoustic Positioning System"",
        ""Modem""
    ],
    ""Technology"": [
        ""HiPAP"",
        ""Hydroacoustic"",
        ""GNSS technology"",
        ""Dynamic Positioning""
    ],
    ""Application"": [
        ""ROV navigation"",
        ""Deep water operation"",
        ""Subsea navigation"",
        ""Position tracking""
    ]
}","{
    ""tags"": ""Acoustic Positioning System, HiPAP, Subsea navigation, Position tracking""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
